3.667136434796700040e-01,4.458484664911014361e-01,2.418831996790326011e-01,8.659624284541925232e-02,3.445275226466091301e-01,3.812233407440119848e-01,3.417620841101728923e-02,nan,7.620831702121932429e-03,5.111390719679867467e-02,1.664674747671975319e-01,7.301207980355756307e-03
4.614867838175425452e-01,1.064499519139876846e-05,1.267892499785502336e-01,3.750081233645657375e-01,4.468326664178188246e-01,9.412461462886917429e-02,nan,nan,1.057123341461974064e-01,3.322376952787003956e-01,2.669850722830812706e-01,1.643857486702043069e-01
2.510475030742466696e-01,3.632727075421465172e-03,1.407646388439331942e-04,4.968316224206287268e-02,2.612077349250055414e-01,1.068345801095005043e-01,3.349489929425980006e-01,5.803617701033237167e-03,nan,4.490081342959570954e-01,4.843156084205282874e-02,2.156615933047587585e-01
